trans_id,time,subtotal,tip,total
B560-7911,4:33 AM,,,
B898-6992,9:02 AM,,,
B114-6534,4:11 AM,,,
B724-6808,6:29 AM,,,
B770-8050,10:56 AM,,,
B770-8679,10:20 AM,,,
B236-4349,9:20 AM,,,
B985-7920,1:21 PM,,,
B239-3437,9:48 AM,,,
B379-9759,3:22 AM,,,
B091-6169,12:41 PM,,,
B767-8211,12:27 PM,,,
B099-3635,2:27 AM,,,
B563-7809,8:29 AM,,,
B042-2551,10:28 AM,,,
B550-3609,6:48 AM,,,
B292-8834,1:33 PM,,,
B752-7752,9:44 AM,,,
B297-9625,4:37 AM,,,
B560-9164,2:14 PM,,,
B950-8151,4:35 PM,,,
B861-3509,5:07 AM,,,
B918-2151,1:21 PM,,,
B484-3676,1:20 PM,,,
B206-0641,6:55 AM,,,
B777-7016,5:15 AM,,,
B922-4148,7:41 AM,,,
B472-5657,4:32 AM,,,
B621-4382,6:41 AM,,,
B404-1561,8:34 AM,,,
B197-5367,12:19 PM,,,
B809-7473,3:58 PM,,,
B537-3292,6:16 AM,,,
B014-7607,6:57 AM,,,
B269-0122,3:41 PM,,,
B771-8037,2:12 AM,,,
B197-6831,2:10 PM,,,
B064-6442,8:59 AM,,,
B134-2282,10:35 AM,,,
B337-0172,4:13 AM,,,
B368-4779,2:34 PM,,,
B428-8056,4:25 AM,,,
B862-5891,1:33 PM,,,
B524-5172,9:16 AM,,,
B740-8251,1:16 PM,,,
B617-3628,8:42 AM,,,
B023-9531,4:43 AM,,,
B612-6600,2:53 PM,,,
B187-3360,11:56 AM,,,
B334-6391,6:02 AM,,,
B699-2695,3:04 AM,,,
B562-9290,11:44 AM,,,
B662-1981,7:28 AM,,,
B888-7537,5:07 AM,,,
B489-1019,11:26 AM,,,
B124-2895,4:06 AM,,,
B010-5213,4:16 PM,,,
B539-4693,5:53 AM,,,
B111-8565,8:58 AM,,,
B924-2003,3:15 PM,,,
B031-2322,4:50 PM,,,
B576-1767,9:16 AM,,,
B070-5911,4:27 AM,,,
B869-6265,9:20 AM,,,
B945-7657,8:41 AM,,,
B897-5640,6:05 AM,,,
B722-1149,7:01 AM,,,
B610-7862,4:06 PM,,,
B306-8396,4:26 PM,,,
B515-8781,11:45 AM,,,
B881-6398,5:27 AM,,,
B791-6180,9:43 AM,,,
B463-1451,7:26 AM,,,
B913-4090,4:00 PM,,,
B244-5395,9:49 AM,,,
B564-6696,12:10 PM,,,
B752-8977,4:18 AM,,,
B552-1670,10:19 AM,,,
B081-9239,12:12 PM,,,
B623-5606,5:40 AM,,,
B022-7454,8:54 AM,,,
B944-5928,2:53 AM,,,
B785-7253,10:32 AM,,,
B885-3908,1:23 PM,,,
B491-3168,2:55 PM,,,
B662-9132,11:51 AM,,,
B456-6883,9:33 AM,,,
B789-5318,2:00 AM,,,
B158-0483,8:55 AM,,,
B743-5811,10:25 AM,,,
B537-3962,7:30 AM,,,
B417-8445,3:04 PM,,,
B606-8292,4:14 PM,,,
B613-5059,11:26 AM,,,
B039-1256,4:50 AM,,,
B604-0539,7:18 AM,,,
B635-2119,3:49 PM,,,
B924-7365,2:30 PM,,,
B648-0409,9:19 AM,,,
B321-5279,3:25 PM,,,
B060-9946,7:44 AM,,,
B209-2412,1:31 PM,,,
B188-5060,2:12 AM,,,
B437-5931,3:38 PM,,,
B402-1910,4:10 PM,,,
B396-3704,11:30 AM,,,
B792-0876,6:34 AM,,,
B912-6245,2:24 PM,,,
B428-7091,9:26 AM,,,
B500-2659,2:32 PM,,,
B773-7406,11:32 AM,,,
B877-6646,1:15 PM,,,
B776-4166,9:24 AM,,,
B297-8628,2:41 PM,,,
B553-5031,3:13 AM,,,
B666-9550,7:18 AM,,,
B300-6624,12:39 PM,,,
B852-3282,4:24 PM,,,
B666-5116,6:10 AM,,,
B103-4929,5:45 AM,,,
B831-1139,8:35 AM,,,
B419-8252,7:47 AM,,,
B129-6721,9:51 AM,,,
B108-8563,8:45 AM,,,
B895-4900,9:44 AM,,,
B577-3067,6:38 AM,,,
B933-4020,11:04 AM,,,
B397-2841,3:21 PM,,,
B070-2896,3:29 PM,,,
B108-5318,9:18 AM,,,
B008-2151,11:55 AM,,,
B573-8889,1:17 PM,,,
B678-6014,3:17 PM,,,
B094-2667,10:27 AM,,,
B700-9800,6:49 AM,,,
B189-2843,11:11 AM,,,
B062-6719,2:15 PM,,,
B521-5313,5:04 AM,,,
B143-2385,3:43 PM,,,
B646-4203,1:21 PM,,,
B376-4605,4:09 PM,,,
B884-2385,12:44 PM,,,
B481-1293,12:56 PM,,,
B719-6141,10:58 AM,,,
B691-3463,11:35 AM,,,
B040-2205,2:45 PM,,,
B357-5547,7:29 AM,,,
B713-1561,8:24 AM,,,
B517-5908,7:46 AM,,,
B778-9629,10:04 AM,,,
B406-1764,2:00 AM,,,
B715-3514,2:44 AM,,,
B189-9666,6:48 AM,,,
B282-9591,8:53 AM,,,
B702-2159,11:56 AM,,,
B528-6984,7:35 AM,,,
B961-3292,4:31 PM,,,
B051-8177,4:58 PM,,,
B659-6769,1:52 PM,,,
B025-1933,9:27 AM,,,
B315-6373,10:01 AM,,,
B994-1225,1:16 PM,,,
B912-5620,3:01 PM,,,
B920-9926,5:01 AM,,,
B664-8658,4:39 PM,,,
B836-7754,1:33 PM,,,
B721-8256,3:30 AM,,,
B218-2256,3:16 PM,,,
B432-8117,10:47 AM,,,
B040-2013,2:31 AM,,,
B121-6313,3:14 PM,,,
B554-4091,4:49 AM,,,
B870-6750,10:51 AM,,,
B881-5894,4:06 AM,,,
B639-5705,3:14 PM,,,
B378-0443,10:21 AM,,,
B431-6257,9:32 AM,,,
B484-5184,7:47 AM,,,
B279-7682,3:09 PM,,,
B393-7850,1:24 PM,,,
B675-6014,5:57 AM,,,
B950-3682,4:08 AM,,,
B286-7097,5:34 AM,,,
B239-4687,6:00 AM,,,
B303-9841,2:39 PM,,,
B567-0528,1:29 PM,,,
B791-9953,4:34 AM,,,
B114-1958,1:07 PM,,,
B592-4190,2:24 AM,,,
B601-3106,12:14 PM,,,
B853-9795,3:53 PM,,,
B370-9063,10:38 AM,,,
B666-2249,4:12 AM,,,
B514-1534,10:40 AM,,,
B689-0473,2:08 AM,,,
B682-5724,6:49 AM,,,
B290-6057,8:43 AM,,,
B559-6978,5:49 AM,,,
B872-1757,3:13 PM,,,
B585-2391,4:21 AM,,,
B018-8873,2:09 AM,,,
B591-7198,6:39 AM,,,
B665-6534,12:51 PM,,,
B206-6967,1:56 PM,,,
B509-2013,9:13 AM,,,
B379-3801,6:27 AM,,,
B239-9992,4:10 PM,,,
B823-0642,6:01 AM,,,
B667-5461,10:43 AM,,,
B487-0160,10:17 AM,,,
B880-4730,4:54 AM,,,
B609-2318,10:20 AM,,,
B348-2880,4:27 AM,,,
B179-5343,12:22 PM,,,
B675-4003,1:51 PM,,,
B516-5312,3:46 AM,,,
B815-4858,3:55 PM,,,
B928-7665,1:44 PM,,,
B105-3169,10:22 AM,,,
B427-6987,9:41 AM,,,
B812-7551,5:28 AM,,,
B919-4734,3:26 AM,,,
B323-0337,12:47 PM,,,
B358-5632,4:00 AM,,,
B138-3709,1:18 PM,,,
B786-3640,3:47 AM,,,
B492-2997,7:44 AM,,,
B918-2702,1:54 PM,,,
B817-5654,2:33 PM,,,
B945-4221,6:41 AM,,,
B641-8909,12:47 PM,,,
B451-7356,7:42 AM,,,
B313-0680,4:10 AM,,,
B814-7313,12:09 PM,,,
B346-3785,9:07 AM,,,
B547-1875,9:04 AM,,,
B322-2667,6:40 AM,,,
B819-0397,12:20 PM,,,
B077-0870,12:09 PM,,,
B817-4365,3:08 AM,,,
B277-7199,10:50 AM,,,
B386-3563,9:37 AM,,,
B532-6146,3:28 AM,,,
B367-5006,9:19 AM,,,
B595-4265,7:41 AM,,,
B467-2241,10:38 AM,,,
B248-8580,2:01 PM,,,
B395-9844,11:31 AM,,,
B941-0869,3:26 AM,,,
B217-3096,6:59 AM,,,
B538-9554,9:11 AM,,,
B547-6143,4:14 AM,,,
B111-1869,12:23 PM,,,
B376-4137,9:20 AM,,,
B521-5431,10:05 AM,,,
B062-4654,1:31 PM,,,
B452-4175,4:19 AM,,,
B580-8829,7:06 AM,,,
B508-2232,7:57 AM,,,
B690-3317,2:21 AM,,,
B333-2976,4:52 AM,,,
B975-5184,2:59 AM,,,
B886-2008,11:20 AM,,,
B258-0322,9:00 AM,,,
B281-4623,7:42 AM,,,
B302-4361,2:54 PM,,,
B901-5051,2:46 PM,,,
B224-2391,7:31 AM,,,
B243-1684,2:14 AM,,,
B558-5017,3:49 PM,,,
B115-8503,6:30 AM,,,
B118-3859,4:22 PM,,,
B789-0642,9:15 AM,,,
B813-7812,4:19 AM,,,
B051-3113,1:57 PM,,,
B763-4217,3:02 PM,,,
B936-1065,9:03 AM,,,
B412-8558,11:46 AM,,,
B098-1027,7:21 AM,,,
B598-7762,11:02 AM,,,
B466-5346,9:18 AM,,,
B040-8067,2:55 AM,,,
B009-3462,8:55 AM,,,
B309-7292,4:14 AM,,,
B034-7373,11:57 AM,,,
B319-9602,6:19 AM,,,
B930-4957,6:39 AM,,,
B144-7298,4:45 PM,,,
B855-2641,1:36 PM,,,
B255-9464,6:34 AM,,,
B974-1728,2:17 AM,,,
B700-5045,5:50 AM,,,
B273-9887,4:12 PM,,,
B254-4018,12:26 PM,,,
B047-5037,9:23 AM,,,
B333-4539,4:55 PM,,,
B974-4103,3:30 AM,,,
B438-5931,9:53 AM,,,
B842-0908,8:07 AM,,,
B733-3289,1:58 PM,,,
B424-7338,11:26 AM,,,
B873-1408,2:14 PM,,,
B343-3863,11:43 AM,,,
B080-8658,2:04 AM,,,
B943-1001,11:31 AM,,,
B943-8733,6:06 AM,,,
B211-8676,2:26 PM,,,
B611-9669,1:47 PM,,,
B816-6000,1:45 PM,,,
B736-6367,7:02 AM,,,
B830-8229,9:55 AM,,,
B897-0855,4:04 PM,,,
B181-5707,2:45 AM,,,
B617-6935,3:21 PM,,,
B955-3582,4:21 PM,,,
B680-5325,6:28 AM,,,
B358-1282,12:43 PM,,,
B605-9956,4:28 PM,,,
B681-4655,9:13 AM,,,
B210-5407,2:25 AM,,,
B728-6665,6:05 AM,,,
B612-3333,4:43 AM,,,
B940-9943,3:42 PM,,,
B592-0163,8:45 AM,,,
B001-3224,2:14 AM,,,
B409-6663,3:07 PM,,,
B720-9460,8:38 AM,,,
B762-6507,9:04 AM,,,
B110-3759,2:54 PM,,,
B992-9640,8:02 AM,,,
B917-7937,12:05 PM,,,
B605-0982,2:37 AM,,,
B972-6104,10:52 AM,,,
B303-0117,5:05 AM,,,
B533-2662,12:28 PM,,,
B816-2177,2:52 PM,,,
B320-6020,4:34 AM,,,
B885-3837,11:51 AM,,,
B299-5378,8:19 AM,,,
B728-4357,7:02 AM,,,
B218-9338,12:34 PM,,,
B462-1278,8:56 AM,,,
B309-4585,4:11 PM,,,
B338-4611,5:42 AM,,,
B788-4829,2:49 AM,,,
B280-4615,2:39 PM,,,
B726-0576,1:02 PM,,,
B477-4802,12:27 PM,,,
B208-7890,5:40 AM,,,
B219-8630,7:00 AM,,,
B895-7708,7:00 AM,,,
B913-4413,2:25 PM,,,
B516-4529,5:05 AM,,,
B139-4631,3:28 AM,,,
B798-8659,11:27 AM,,,
B328-5897,5:09 AM,,,
B873-2060,2:28 AM,,,
B743-2322,10:25 AM,,,
B308-3905,3:28 PM,,,
B825-5797,11:46 AM,,,
B108-5895,2:18 PM,,,
B288-0277,7:38 AM,,,
B977-1781,12:51 PM,,,
B728-8378,10:33 AM,,,
B257-7349,2:22 AM,,,
B811-0477,2:04 AM,,,
B728-3004,9:03 AM,,,
B095-9993,7:35 AM,,,
B616-5293,11:10 AM,,,
B531-2106,4:03 AM,,,
B382-4843,6:46 AM,,,
B618-7681,6:21 AM,,,
B824-5634,5:14 AM,,,
B116-2077,12:12 PM,,,
B011-1398,2:02 PM,,,
B011-3316,3:55 PM,,,
B520-5461,4:57 AM,,,
B375-0529,3:30 AM,,,
B957-5427,2:05 PM,,,
B880-0193,3:39 AM,,,
B141-8045,6:40 AM,,,
B778-2756,1:49 PM,,,
B534-9055,9:20 AM,,,
B199-1281,10:19 AM,,,
B841-4962,3:45 AM,,,
B657-2759,5:39 AM,,,
B058-3480,7:01 AM,,,
B689-8627,4:43 AM,,,
B769-5072,11:04 AM,,,
B686-6212,9:46 AM,,,
B550-4345,7:11 AM,,,
B439-7220,4:39 AM,,,
B965-1471,3:44 AM,,,
B616-2805,1:02 PM,,,
B780-5084,8:28 AM,,,
B340-3213,4:12 AM,,,
B662-6457,12:54 PM,,,
B548-0333,7:03 AM,,,
B327-4665,3:38 AM,,,
B783-0565,8:56 AM,,,
B724-4256,4:22 AM,,,
B908-6903,10:22 AM,,,
B700-4567,7:38 AM,,,
B330-8263,4:13 AM,,,
B229-3517,9:45 AM,,,
B649-3764,1:38 PM,,,
B694-3632,6:07 AM,,,
B717-4395,10:02 AM,,,
B979-2096,9:08 AM,,,
B354-8077,6:30 AM,,,
B523-2521,3:42 AM,,,
B695-8274,10:41 AM,,,
B494-8297,6:04 AM,,,
B766-6087,7:17 AM,,,
B550-2083,3:17 AM,,,
B229-4299,8:21 AM,,,
B914-3006,8:31 AM,,,
B308-9759,9:38 AM,,,
B313-3138,3:57 AM,,,
B806-6546,10:09 AM,,,
B950-0144,5:58 AM,,,
B304-5984,4:09 AM,,,
B578-9729,2:41 PM,,,
B539-2030,11:50 AM,,,
B163-9464,11:49 AM,,,
B596-4011,11:56 AM,,,
B525-3197,3:06 AM,,,
B453-9912,2:36 PM,,,
B320-3057,6:29 AM,,,
B234-8681,6:14 AM,,,
B021-8246,4:38 AM,,,
B442-6791,2:58 AM,,,
B707-1971,3:33 PM,,,
B938-5751,4:42 PM,,,
B003-6544,2:44 AM,,,
B718-3529,2:59 AM,,,
B510-8195,3:08 AM,,,
B404-4037,3:07 PM,,,
B891-0641,1:47 PM,,,
B404-8073,2:42 PM,,,
B111-9106,2:48 PM,,,
B700-4029,11:37 AM,,,
B442-7168,1:50 PM,,,
B442-7275,4:12 AM,,,
B939-4566,1:27 PM,,,
B074-7117,1:52 PM,,,
B449-5573,7:34 AM,,,
B760-9978,6:28 AM,,,
B834-8513,2:23 PM,,,
B002-6165,8:42 AM,,,
B068-3935,3:14 AM,,,
B683-4977,5:05 AM,,,
B228-5855,7:41 AM,,,
B336-1384,10:08 AM,,,
B616-5937,1:40 PM,,,
B267-1953,1:24 PM,,,
B908-1294,9:17 AM,,,
B605-9717,5:18 AM,,,
B062-9800,3:36 PM,,,
B254-5093,2:05 PM,,,
B794-4719,8:40 AM,,,
B417-9038,4:12 PM,,,
B579-3251,12:37 PM,,,
B934-9487,2:46 AM,,,
B739-9843,5:12 AM,,,
B334-7785,10:53 AM,,,
B306-9348,4:48 PM,,,
B845-0704,3:27 AM,,,
B600-1714,5:20 AM,,,
B824-7807,6:34 AM,,,
B375-7264,8:31 AM,,,
B802-8487,4:45 AM,,,
B566-1520,4:53 AM,,,
B117-2237,3:58 PM,,,
B580-4284,7:54 AM,,,
B398-6752,7:51 AM,,,
B639-5205,6:15 AM,,,
B803-3194,4:37 AM,,,
B612-4866,8:35 AM,,,
B829-6919,4:42 PM,,,
B116-9295,7:01 AM,,,
B727-5446,5:11 AM,,,
B094-2573,2:43 PM,,,
B954-4898,8:06 AM,,,
B766-0148,6:33 AM,,,
B159-6299,8:17 AM,,,
B716-3403,4:50 AM,,,
B837-5587,6:03 AM,,,
B852-6670,6:24 AM,,,
B062-1991,2:44 AM,,,
B970-0784,4:25 AM,,,
B440-3905,11:23 AM,,,
B808-6316,7:56 AM,,,
B156-0169,10:58 AM,,,
B016-0113,12:51 PM,,,
B313-9954,2:37 PM,,,
B774-6792,7:39 AM,,,
B219-1191,3:03 AM,,,
B643-7653,1:31 PM,,,
B255-9169,10:16 AM,,,
B379-7108,4:47 PM,,,
B470-5686,12:57 PM,,,
B623-5113,2:47 AM,,,
B065-2655,11:23 AM,,,
B079-6158,5:10 AM,,,
B209-1170,2:43 AM,,,
B831-6829,4:23 PM,,,
B205-9463,4:46 AM,,,
B842-8293,4:24 PM,,,
B125-1848,9:15 AM,,,
B417-6683,1:28 PM,,,
B375-1602,3:57 PM,,,
B152-7506,6:53 AM,,,
B434-5932,1:55 PM,,,
B261-9787,4:44 AM,,,
B158-7899,3:07 PM,,,
B611-6925,2:18 AM,,,
B402-0113,1:05 PM,,,
B261-5030,2:27 PM,,,
B876-0696,6:06 AM,,,
B939-4492,1:30 PM,,,
B481-8445,4:45 AM,,,
B544-7795,11:49 AM,,,
B333-4832,12:34 PM,,,
B127-5863,3:36 PM,,,
B902-2192,3:24 PM,,,
B026-5737,12:31 PM,,,
B959-3570,10:32 AM,,,
B273-6721,3:20 AM,,,
B367-5886,2:44 PM,,,
B206-1476,9:39 AM,,,
B699-1507,7:40 AM,,,
B485-6046,4:55 AM,,,
B814-8291,11:51 AM,,,
B824-7588,12:46 PM,,,
B233-4321,4:54 AM,,,
B583-1211,2:19 PM,,,
B068-6761,11:20 AM,,,
B643-5078,12:25 PM,,,
B367-1464,7:47 AM,,,
B061-6560,5:28 AM,,,
B231-7528,4:41 PM,,,
B785-0901,3:09 AM,,,
B144-2865,9:59 AM,,,
B081-7675,2:32 PM,,,
B522-5322,12:07 PM,,,
B482-8725,6:24 AM,,,
B793-1615,7:36 AM,,,
B097-2409,4:27 PM,,,
B013-8641,5:18 AM,,,
B308-1367,2:26 PM,,,
B836-2166,11:40 AM,,,
B944-3736,2:29 PM,,,
B869-1793,1:06 PM,,,
B608-2661,4:57 PM,,,
B203-6447,11:50 AM,,,
B698-3310,1:23 PM,,,
B706-9632,4:26 PM,,,
B179-6325,7:26 AM,,,
B214-8825,4:43 AM,,,
B334-9040,2:21 AM,,,
B644-7830,5:49 AM,,,
B473-1332,5:53 AM,,,
B447-8147,3:22 PM,,,
B342-9005,6:45 AM,,,
B631-1756,3:32 AM,,,
B870-6135,9:26 AM,,,
B386-0447,1:57 PM,,,
B637-2535,1:01 PM,,,
B746-9427,4:52 AM,,,
B222-2397,2:33 AM,,,
B787-3722,4:14 PM,,,
B617-5511,9:24 AM,,,
B737-1584,12:16 PM,,,
B299-8254,6:20 AM,,,
B209-1406,12:19 PM,,,
B385-9129,5:34 AM,,,
B057-6540,2:27 PM,,,
B660-5773,10:24 AM,,,
B917-0093,2:38 PM,,,
B695-7212,2:42 AM,,,
B758-4856,4:47 PM,,,
B626-9955,9:51 AM,,,
B133-8895,4:49 PM,,,
B226-2054,1:55 PM,,,
B262-7855,4:47 PM,,,
B455-7783,2:50 AM,,,
B617-7605,2:42 AM,,,
B027-0771,8:43 AM,,,
B761-7970,2:05 PM,,,
B134-4214,8:40 AM,,,
B324-4071,9:47 AM,,,
B443-4150,2:42 PM,,,
B757-2166,12:09 PM,,,
B727-1678,2:22 PM,,,
B638-1128,3:06 PM,,,
B962-3971,11:19 AM,,,
B120-2971,9:46 AM,,,
B895-4279,2:08 AM,,,
B864-4060,2:55 PM,,,
B290-5319,4:29 AM,,,
B170-0130,5:13 AM,,,
B531-8739,6:19 AM,,,
B368-2249,7:48 AM,,,
B096-9246,3:45 PM,,,
B342-7311,11:05 AM,,,
B402-6006,6:21 AM,,,
B844-5927,12:44 PM,,,
B709-6189,4:58 PM,,,
B279-9076,8:36 AM,,,
B157-3963,3:24 PM,,,
B701-0665,4:24 AM,,,
B111-1615,7:26 AM,,,
B107-4000,2:03 PM,,,
B930-5521,5:54 AM,,,
B531-1354,3:46 AM,,,
B640-9359,2:40 PM,,,
B696-8258,7:41 AM,,,
B275-7580,2:54 PM,,,
B440-8775,7:45 AM,,,
B906-4535,2:26 AM,,,
B032-8892,2:32 PM,,,
B720-5224,11:29 AM,,,
B818-0221,2:56 AM,,,
B874-7931,9:46 AM,,,
B111-4705,2:55 AM,,,
B107-7841,3:19 PM,,,
B317-8415,12:49 PM,,,
B187-7822,12:57 PM,,,
B477-8012,5:45 AM,,,
B985-0495,3:33 PM,,,
B742-1272,6:21 AM,,,
B531-8142,2:23 PM,,,
B793-1287,6:54 AM,,,
B902-9511,9:25 AM,,,
B172-8717,1:58 PM,,,
B573-5856,3:03 AM,,,
B500-4464,2:15 PM,,,
B176-5230,5:58 AM,,,
B165-5175,3:38 PM,,,
B500-5291,7:14 AM,,,
B115-0393,2:15 AM,,,
B960-7408,6:51 AM,,,
B341-1163,5:02 AM,,,
B271-5447,5:43 AM,,,
B626-2515,2:13 AM,,,
B820-5788,10:50 AM,,,
B167-4096,10:25 AM,,,
B232-0604,8:46 AM,,,
B696-0228,5:28 AM,,,
B644-5500,4:23 PM,,,
B305-9759,12:33 PM,,,
B679-2192,12:15 PM,,,
B685-4202,12:07 PM,,,
B845-9037,12:24 PM,,,
B608-2348,2:41 AM,,,
B796-0959,8:01 AM,,,
B588-3521,7:16 AM,,,
B328-8841,4:43 PM,,,
B238-3729,6:43 AM,,,
B565-9690,7:11 AM,,,
B504-7351,3:14 AM,,,
B617-9785,2:59 PM,,,
B916-5183,10:50 AM,,,
B556-7019,6:01 AM,,,
B473-6114,3:42 AM,,,
B152-0556,7:17 AM,,,
B064-4694,2:42 AM,,,
B635-7216,5:53 AM,,,
B661-3600,7:17 AM,,,
B566-9056,9:17 AM,,,
B560-1819,3:07 AM,,,
B160-8107,6:06 AM,,,
B255-4352,2:55 AM,,,
B630-9213,4:13 PM,,,
B182-7645,3:42 PM,,,
B302-4769,4:55 AM,,,
B995-7302,11:44 AM,,,
B335-8923,5:56 AM,,,
B023-2001,11:43 AM,,,
B569-9187,12:17 PM,,,
B916-6845,7:43 AM,,,
B860-1510,1:02 PM,,,
B894-5205,12:20 PM,,,
B539-9605,8:02 AM,,,
B315-3550,1:52 PM,,,
B497-9089,11:17 AM,,,
B691-1155,11:01 AM,,,
B817-8319,10:08 AM,,,
B962-5647,7:45 AM,,,
B754-9412,2:10 AM,,,
B257-9624,10:38 AM,,,
B231-4582,3:42 PM,,,
B809-7812,5:52 AM,,,
B231-5793,6:14 AM,,,
B843-4068,3:16 PM,,,
B893-7683,12:35 PM,,,
B856-3187,10:33 AM,,,
B246-1112,6:59 AM,,,
B813-7759,11:09 AM,,,
B282-0173,1:27 PM,,,
B842-0749,3:05 AM,,,
B944-6223,3:22 AM,,,
B934-7483,9:44 AM,,,
B389-7515,5:19 AM,,,
B234-2742,1:16 PM,,,
B570-4287,10:01 AM,,,
B298-6492,1:25 PM,,,
B935-3634,8:40 AM,,,
B981-9289,9:43 AM,,,
B253-4339,4:10 PM,,,
B163-0481,7:18 AM,,,
B632-6875,4:27 PM,,,
B498-0002,8:55 AM,,,
B327-9731,4:36 PM,,,
B421-7688,10:41 AM,,,
B264-4651,8:04 AM,,,
B201-1143,1:13 PM,,,
B570-5946,1:47 PM,,,
B630-2206,9:34 AM,,,
B348-2916,1:39 PM,,,
B053-1170,4:44 AM,,,
B585-4611,12:29 PM,,,
B068-1514,4:00 AM,,,
B559-5008,5:52 AM,,,
B655-8978,12:48 PM,,,
B254-4751,1:35 PM,,,
B767-5013,10:02 AM,,,
B305-6581,3:45 AM,,,
B275-7735,10:41 AM,,,
B759-5429,12:40 PM,,,
B635-0890,3:07 AM,,,
B643-1638,3:12 PM,,,
B632-1023,4:22 AM,,,
B625-3237,4:01 AM,,,
B495-7191,7:04 AM,,,
B721-9579,1:10 PM,,,
B027-2501,2:36 PM,,,
B660-8486,4:33 AM,,,
B798-8207,10:12 AM,,,
B538-7122,6:07 AM,,,
B746-0922,5:12 AM,,,
B513-4046,3:11 PM,,,
B394-0532,1:49 PM,,,
B067-8566,2:32 PM,,,
B776-6341,3:48 AM,,,
B368-4863,2:32 AM,,,
B001-4090,2:14 PM,,,
B338-9572,7:25 AM,,,
B534-3587,12:45 PM,,,
B487-8013,6:13 AM,,,
B033-0956,9:28 AM,,,
B319-6140,5:58 AM,,,
B653-9020,1:43 PM,,,
B300-1459,3:00 AM,,,
B846-2683,2:08 PM,,,
B196-3911,4:15 PM,,,
B487-4516,7:52 AM,,,
B057-7006,9:44 AM,,,
B922-4143,11:49 AM,,,
B910-3564,7:41 AM,,,
B397-5604,10:50 AM,,,
B101-4426,11:20 AM,,,
B745-3570,6:45 AM,,,
B769-0870,9:44 AM,,,
B308-5033,5:36 AM,,,
B975-8709,6:12 AM,,,
B278-4229,7:10 AM,,,
B783-9226,3:50 AM,,,
B244-1369,3:52 PM,,,
B556-2566,11:34 AM,,,
B794-7545,5:23 AM,,,
B685-9669,1:59 PM,,,
B672-8540,4:14 AM,,,
B521-2652,2:29 AM,,,
B267-0379,2:17 AM,,,
B486-9380,4:37 PM,,,
B106-4599,6:47 AM,,,
B514-1250,3:51 AM,,,
B598-9489,1:01 PM,,,
B972-2398,5:14 AM,,,
B919-7401,12:53 PM,,,
B924-9231,11:20 AM,,,
B782-6252,4:50 PM,,,
B370-9125,2:02 AM,,,
B948-4887,2:05 PM,,,
B485-8906,10:10 AM,,,
B739-1810,2:59 PM,,,
B821-4610,12:38 PM,,,
B027-4923,7:06 AM,,,
B254-4893,4:13 AM,,,
B627-0987,10:35 AM,,,
B640-2081,11:48 AM,,,
B272-4791,5:31 AM,,,
B929-6650,1:01 PM,,,
B199-0137,6:33 AM,,,
B449-9709,10:46 AM,,,
B270-2083,4:35 AM,,,
B837-4263,3:51 PM,,,
B960-7010,1:07 PM,,,
B536-5512,4:03 PM,,,
B725-4797,7:36 AM,,,
B160-6869,7:12 AM,,,
B322-2393,3:06 PM,,,
B169-6447,7:15 AM,,,
B626-9356,4:22 AM,,,
B841-3591,7:54 AM,,,
B599-6892,2:36 AM,,,
B782-9736,2:14 PM,,,
B957-5485,3:03 AM,,,
B933-1345,4:26 AM,,,
B021-9317,6:31 AM,,,
B504-9551,10:37 AM,,,
B189-0261,5:05 AM,,,
B212-6857,4:40 AM,,,
B479-9594,3:35 AM,,,
B178-6134,5:22 AM,,,
B626-8567,2:06 PM,,,
B019-3929,3:29 AM,,,
B955-0847,1:34 PM,,,
B466-2242,6:21 AM,,,
B859-6673,3:10 PM,,,
B290-4272,8:29 AM,,,
B878-5847,4:15 PM,,,
B813-8934,1:41 PM,,,
B796-9262,3:28 AM,,,
B002-6923,4:45 AM,,,
B385-3810,5:03 AM,,,
B119-8308,2:55 AM,,,
B555-1446,5:31 AM,,,
B563-0817,10:06 AM,,,
B043-2480,12:48 PM,,,
B766-3461,8:37 AM,,,
B627-0670,8:29 AM,,,
B627-4899,3:50 AM,,,
B593-4948,5:42 AM,,,
B477-6065,9:54 AM,,,
B243-4783,5:11 AM,,,
B759-3715,3:38 AM,,,
B730-1234,3:48 PM,,,
B848-4214,3:25 PM,,,
B816-5192,4:05 AM,,,
B797-1400,4:45 PM,,,
B833-9683,12:18 PM,,,
B632-4160,4:42 PM,,,
B163-6384,1:16 PM,,,
B923-4969,3:49 AM,,,
B160-5398,4:04 PM,,,
B958-2593,3:44 PM,,,
B345-7948,3:25 PM,,,
B755-7910,6:45 AM,,,
B039-3815,4:44 AM,,,
B658-4794,4:38 PM,,,
B918-2684,8:34 AM,,,
B361-5382,2:21 AM,,,
B513-6989,1:23 PM,,,
B754-1792,9:06 AM,,,
B994-5562,4:41 AM,,,
B535-1231,7:31 AM,,,
B291-4657,3:45 PM,,,
B478-6979,3:23 PM,,,
B737-3832,9:31 AM,,,
B901-2647,8:21 AM,,,
B580-4215,9:26 AM,,,
B223-2872,3:22 AM,,,
B250-3437,10:26 AM,,,
B304-6118,3:46 PM,,,
B030-0819,6:04 AM,,,
B059-1015,4:59 PM,,,
B875-3557,1:17 PM,,,
B851-3777,4:52 AM,,,
B361-8447,5:43 AM,,,
B467-9348,8:52 AM,,,
